,CM7,C7,C(b5)7,C(#5)7,C,Cm7,Cø,C°7,Cm(M7),Cm,C#M7,C#7,C#(b5)7,C#(#5)7,C#,C#m7,C#ø,C#°7,C#m(M7),C#m,DM7,D7,D(b5)7,D(#5)7,D,Dm7,Dø,D°7,Dm(M7),Dm,D#M7,D#7,D#(b5)7,D#(#5)7,D#,D#m7,D#ø,D#°7,D#m(M7),D#m,EM7,E7,E(b5)7,E(#5)7,E,Em7,Eø,E°7,Em(M7),Em,FM7,F7,F(b5)7,F(#5)7,F,Fm7,Fø,F°7,Fm(M7),Fm,F#M7,F#7,F#(b5)7,F#(#5)7,F#,F#m7,F#ø,F#°7,F#m(M7),F#m,GM7,G7,G(b5)7,G(#5)7,G,Gm7,Gø,G°7,Gm(M7),Gm,G#M7,G#7,G#(b5)7,G#(#5)7,G#,G#m7,G#ø,G#°7,G#m(M7),G#m,AM7,A7,A(b5)7,A(#5)7,A,Am7,Aø,A°7,Am(M7),Am,A#M7,A#7,A#(b5)7,A#(#5)7,A#,A#m7,A#ø,A#°7,A#m(M7),A#m,BM7,B7,B(b5)7,B(#5)7,B,Bm7,Bø,B°7,Bm(M7),Bm
Fm,0.0034891835310537334,0.11584089323098395,0.0,0.0006978367062107466,0.025819958129797628,0.0034891835310537334,0.0013956734124214933,0.0006978367062107466,0.0,0.03558967201674808,0.004884856943475227,0.013258897418004187,0.0,0.0,0.01465457083042568,0.005582693649685973,0.0,0.0,0.0006978367062107466,0.0013956734124214933,0.0,0.006978367062107467,0.0,0.0,0.0,0.0,0.01884159106769016,0.0013956734124214933,0.0,0.0006978367062107466,0.0013956734124214933,0.017445917655268667,0.0,0.0,0.023028611304954642,0.007676203768318213,0.0,0.0006978367062107466,0.0,0.0034891835310537334,0.0013956734124214933,0.0006978367062107466,0.0,0.0,0.0027913468248429866,0.0006978367062107466,0.0,0.009071877180739707,0.0,0.00418702023726448,0.0013956734124214933,0.05373342637822749,0.0,0.0,0.018143754361479414,0.04326587578506629,0.0006978367062107466,0.0006978367062107466,0.0209351011863224,0.0,0.00837404047452896,0.004884856943475227,0.0,0.0,0.006978367062107467,0.0006978367062107466,0.0,0.019539427773900907,0.0,0.0,0.0006978367062107466,0.10746685275645498,0.0006978367062107466,0.0,0.0,0.004884856943475227,0.006978367062107467,0.0006978367062107466,0.0,0.00628053035589672,0.0034891835310537334,0.022330774598743892,0.0,0.0,0.013258897418004187,0.0104675505931612,0.0,0.0027913468248429866,0.0,0.006978367062107467,0.0,0.0013956734124214933,0.0,0.0,0.0,0.0,0.0006978367062107466,0.0013956734124214933,0.0,0.0013956734124214933,0.0006978367062107466,0.23377529658060014,0.0,0.0,0.005582693649685973,0.01256106071179344,0.0,0.00209351011863224,0.0,0.03838101884159107,0.0,0.00209351011863224,0.0006978367062107466,0.0,0.0013956734124214933,0.0,0.0006978367062107466,0.0027913468248429866,0.0,0.0
F#M7,0.00047961630695443646,0.024940047961630695,0.0,0.00047961630695443646,0.0,0.013908872901678656,0.02302158273381295,0.003357314148681055,0.00047961630695443646,0.00047961630695443646,0.010551558752997603,0.047961630695443645,0.0,0.007673860911270983,0.009592326139088728,0.030215827338129497,0.0014388489208633094,0.0,0.0,0.0009592326139088729,0.004316546762589928,0.0028776978417266188,0.0,0.0,0.0,0.0009592326139088729,0.0009592326139088729,0.0014388489208633094,0.0,0.0,0.004316546762589928,0.03741007194244604,0.004316546762589928,0.0009592326139088729,0.0014388489208633094,0.06330935251798561,0.003357314148681055,0.00047961630695443646,0.00047961630695443646,0.0028776978417266188,0.019184652278177457,0.009112709832134292,0.0,0.00047961630695443646,0.0,0.003357314148681055,0.0,0.00047961630695443646,0.0,0.0,0.015827338129496403,0.06954436450839328,0.00047961630695443646,0.002398081534772182,0.0019184652278177458,0.04220623501199041,0.015827338129496403,0.0014388489208633094,0.0009592326139088729,0.005275779376498801,0.0,0.045563549160671464,0.0,0.0014388489208633094,0.007194244604316547,0.04028776978417266,0.0019184652278177458,0.006235011990407674,0.005275779376498801,0.00047961630695443646,0.0038369304556354917,0.009592326139088728,0.0,0.0,0.00047961630695443646,0.007673860911270983,0.01342925659472422,0.01630695443645084,0.0,0.0,0.010551558752997603,0.04892086330935252,0.00047961630695443646,0.0014388489208633094,0.010551558752997603,0.06091127098321343,0.003357314148681055,0.00047961630695443646,0.00047961630695443646,0.002398081534772182,0.0019184652278177458,0.0057553956834532375,0.0,0.0,0.0038369304556354917,0.003357314148681055,0.0,0.02541966426858513,0.0,0.0,0.004796163069544364,0.019184652278177457,0.0009592326139088729,0.0014388489208633094,0.00047961630695443646,0.02302158273381295,0.0019184652278177458,0.00047961630695443646,0.0,0.0009592326139088729,0.04028776978417266,0.04652278177458034,0.0019184652278177458,0.0,0.005275779376498801,0.014388489208633094,0.0014388489208633094,0.0,0.00047961630695443646,0.003357314148681055
F#7,0.002952144188937228,0.009322560596643879,0.00015537600994406463,0.00015537600994406463,0.0004661280298321939,0.011497824735860782,0.0037290242386575512,0.001709136109384711,0.00015537600994406463,0.00031075201988812925,0.0027967681789931634,0.0060596643878185205,0.0,0.0,0.0013983840894965817,0.022063393412057177,0.0032628962088253576,0.0,0.0006215040397762585,0.003107520198881293,0.0052827843380981974,0.002952144188937228,0.0,0.0,0.0013983840894965817,0.001709136109384711,0.0004661280298321939,0.0007768800497203232,0.0,0.0009322560596643878,0.0004661280298321939,0.009011808576755749,0.00015537600994406463,0.00031075201988812925,0.00015537600994406463,0.016935985083903045,0.005593536357986327,0.0004661280298321939,0.00015537600994406463,0.0007768800497203232,0.005748912367930391,0.010876320696084525,0.0,0.0,0.0052827843380981974,0.007613424487259167,0.00015537600994406463,0.00031075201988812925,0.00015537600994406463,0.002486016159105034,0.018955873213175885,0.03154133001864512,0.00031075201988812925,0.00015537600994406463,0.002175264139216905,0.013362336855189559,0.0013983840894965817,0.0006215040397762585,0.0010876320696084525,0.0015537600994406464,0.0032628962088253576,0.0,0.0010876320696084525,0.0015537600994406464,0.003418272218769422,0.032318210068365445,0.003107520198881293,0.0004661280298321939,0.00031075201988812925,0.0027967681789931634,0.011187072715972654,0.00637041640770665,0.0,0.0,0.0052827843380981974,0.001709136109384711,0.00031075201988812925,0.0018645121193287756,0.0,0.0,0.00637041640770665,0.010410192666252331,0.0,0.0,0.002486016159105034,0.007768800497203232,0.0010876320696084525,0.0,0.0,0.0020198881292728403,0.0052827843380981974,0.004972032318210068,0.0,0.00015537600994406463,0.0023306401491609697,0.009322560596643879,0.0,0.0004661280298321939,0.0,0.0023306401491609697,0.0010876320696084525,0.0026413921690490987,0.00015537600994406463,0.0,0.0015537600994406464,0.004195152268489745,0.0023306401491609697,0.001243008079552517,0.0,0.0004661280298321939,0.12632069608452454,0.14776258545680546,0.00015537600994406463,0.0007768800497203232,0.15475450590428838,0.07924176507147296,0.004039776258545681,0.0010876320696084525,0.006836544437538844,0.11420136730888751
F#(b5)7,0.0,0.034482758620689655,0.0,0.0,0.0,0.05172413793103448,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05172413793103448,0.0,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05172413793103448,0.034482758620689655,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1206896551724138,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.08620689655172414,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05172413793103448,0.05172413793103448,0.0,0.0,0.034482758620689655,0.25862068965517243,0.017241379310344827,0.0,0.017241379310344827,0.017241379310344827
F#(#5)7,0.0,0.00980392156862745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,0.0,0.0,0.00980392156862745,0.0,0.0,0.0,0.0,0.00980392156862745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00980392156862745,0.00980392156862745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0392156862745098,0.00980392156862745,0.0,0.0,0.0392156862745098,0.0,0.0,0.0,0.0,0.00980392156862745,0.00980392156862745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,0.0,0.00980392156862745,0.0,0.0,0.0,0.0,0.0,0.0,0.00980392156862745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4803921568627451,0.0784313725490196,0.0,0.0,0.0784313725490196,0.0784313725490196,0.0,0.0,0.0,0.00980392156862745
F#,0.00045558086560364467,0.010933940774487472,0.0,0.0,0.00045558086560364467,0.0009111617312072893,0.0036446469248291574,0.0018223234624145787,0.0,0.00045558086560364467,0.007289293849658315,0.13439635535307518,0.0,0.00045558086560364467,0.06378132118451026,0.007744874715261959,0.0,0.0,0.0,0.00683371298405467,0.001366742596810934,0.002733485193621868,0.0,0.0,0.010022779043280182,0.0009111617312072893,0.0,0.0018223234624145787,0.0,0.0009111617312072893,0.0,0.09066059225512528,0.0,0.0,0.004100227790432802,0.015489749430523917,0.0,0.0,0.0,0.015945330296127564,0.00592255125284738,0.006378132118451025,0.0,0.0,0.02733485193621868,0.001366742596810934,0.0,0.005011389521640091,0.0,0.00045558086560364467,0.002277904328018223,0.01685649202733485,0.0,0.0,0.01867881548974943,0.010933940774487472,0.005466970387243736,0.0,0.0,0.005011389521640091,0.02232346241457859,0.05193621867881549,0.0,0.00045558086560364467,0.0,0.012300683371298405,0.00045558086560364467,0.001366742596810934,0.00045558086560364467,0.023234624145785875,0.0009111617312072893,0.002277904328018223,0.0,0.0,0.007744874715261959,0.0,0.0009111617312072893,0.0214123006833713,0.00045558086560364467,0.00045558086560364467,0.0009111617312072893,0.05148063781321185,0.0,0.0,0.030979498861047835,0.020956719817767654,0.00045558086560364467,0.0,0.0,0.04464692482915718,0.0018223234624145787,0.005466970387243736,0.0,0.0,0.002733485193621868,0.002277904328018223,0.0,0.026879271070615034,0.0,0.00045558086560364467,0.0,0.04328018223234624,0.0,0.00045558086560364467,0.009111617312072893,0.010933940774487472,0.001366742596810934,0.0,0.0,0.010933940774487472,0.015034168564920273,0.010022779043280182,0.00045558086560364467,0.0,0.06378132118451026,0.005011389521640091,0.0,0.0,0.00045558086560364467,0.004555808656036446
F#m7,0.001412030499858797,0.0031064670996893535,0.0002824060999717594,0.0,0.0005648121999435188,0.0025416548997458347,0.0008472182999152782,0.005083309799491669,0.0,0.0002824060999717594,0.01892120869810788,0.016379553798362045,0.0,0.0,0.015532335498446766,0.031629483196837054,0.0008472182999152782,0.0,0.0002824060999717594,0.0045184975995481505,0.021180457497881954,0.01412030499858797,0.0008472182999152782,0.0,0.005083309799491669,0.011296243998870376,0.0,0.0002824060999717594,0.0008472182999152782,0.0002824060999717594,0.0,0.0076249646992375035,0.0,0.0,0.0,0.010731431798926857,0.013555492798644452,0.004236091499576391,0.0,0.0005648121999435188,0.012425868398757414,0.009601807399039819,0.0,0.0002824060999717594,0.006495340299350466,0.027393391697260662,0.0005648121999435188,0.0,0.0,0.0002824060999717594,0.008472182999152781,0.026263767297373623,0.0002824060999717594,0.0002824060999717594,0.001976842699802316,0.028805422197119457,0.001976842699802316,0.011578650098842135,0.0005648121999435188,0.0,0.005083309799491669,0.021745269697825472,0.0002824060999717594,0.0005648121999435188,0.001412030499858797,0.0,0.001412030499858797,0.0002824060999717594,0.007060152499293985,0.0031064670996893535,0.012990680598700932,0.004236091499576391,0.0,0.0,0.001412030499858797,0.002824060999717594,0.0,0.008189776899181022,0.0,0.0,0.0008472182999152782,0.04207850889579215,0.0005648121999435188,0.0005648121999435188,0.0002824060999717594,0.02795820389720418,0.006495340299350466,0.0005648121999435188,0.0,0.0002824060999717594,0.005083309799491669,0.015532335498446766,0.0,0.0,0.007060152499293985,0.016944365998305563,0.0,0.0,0.0011296243998870376,0.0011296243998870376,0.0008472182999152782,0.003388873199661113,0.0,0.0002824060999717594,0.0002824060999717594,0.006777746399322226,0.0011296243998870376,0.0008472182999152782,0.0005648121999435188,0.0008472182999152782,0.011013837898898616,0.35583168596441683,0.001976842699802316,0.008189776899181022,0.007907370799209263,0.06693024569330698,0.001412030499858797,0.0008472182999152782,0.0005648121999435188,0.0031064670996893535
F#ø,0.0019455252918287938,0.007782101167315175,0.0,0.0,0.005836575875486381,0.0038910505836575876,0.0,0.0,0.0,0.0,0.0019455252918287938,0.0,0.0,0.0,0.0,0.0019455252918287938,0.0,0.0,0.0,0.0,0.0,0.0038910505836575876,0.0,0.0,0.0,0.0038910505836575876,0.0019455252918287938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038910505836575876,0.0,0.0,0.005836575875486381,0.0038910505836575876,0.0,0.0,0.0038910505836575876,0.0019455252918287938,0.0,0.0,0.0,0.019455252918287938,0.017509727626459144,0.02529182879377432,0.0,0.0,0.0038910505836575876,0.038910505836575876,0.0,0.0019455252918287938,0.005836575875486381,0.005836575875486381,0.0,0.0019455252918287938,0.0,0.0038910505836575876,0.0,0.01556420233463035,0.0,0.0038910505836575876,0.0,0.0019455252918287938,0.0,0.007782101167315175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019455252918287938,0.0038910505836575876,0.0,0.0,0.0,0.0038910505836575876,0.0,0.0,0.0,0.0,0.0019455252918287938,0.0019455252918287938,0.0,0.0,0.0019455252918287938,0.0019455252918287938,0.0,0.0,0.0,0.0,0.005836575875486381,0.009727626459143969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7217898832684825,0.013618677042801557,0.007782101167315175,0.0,0.0019455252918287938,0.01556420233463035,0.0,0.0,0.0
F#°7,0.004048582995951417,0.0,0.0,0.0,0.0708502024291498,0.01417004048582996,0.0,0.0,0.0,0.010121457489878543,0.0020242914979757085,0.004048582995951417,0.0,0.0,0.004048582995951417,0.0020242914979757085,0.0,0.0,0.0,0.004048582995951417,0.0,0.006072874493927126,0.0,0.0,0.0,0.008097165991902834,0.004048582995951417,0.0,0.0,0.0,0.01417004048582996,0.006072874493927126,0.0,0.0,0.0931174089068826,0.004048582995951417,0.0020242914979757085,0.0,0.0,0.006072874493927126,0.006072874493927126,0.008097165991902834,0.0,0.0,0.0,0.012145748987854251,0.008097165991902834,0.0,0.0,0.004048582995951417,0.0020242914979757085,0.030364372469635626,0.0,0.0,0.010121457489878543,0.15991902834008098,0.012145748987854251,0.01417004048582996,0.004048582995951417,0.06477732793522267,0.01417004048582996,0.0020242914979757085,0.0,0.0,0.008097165991902834,0.01417004048582996,0.0,0.0,0.0,0.0020242914979757085,0.016194331983805668,0.03441295546558704,0.0,0.0,0.0020242914979757085,0.1396761133603239,0.008097165991902834,0.0,0.0,0.06072874493927125,0.004048582995951417,0.006072874493927126,0.0,0.0,0.0020242914979757085,0.008097165991902834,0.0,0.0020242914979757085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008097165991902834,0.0,0.006072874493927126,0.0,0.0020242914979757085,0.008097165991902834,0.010121457489878543,0.0,0.0,0.0020242914979757085,0.022267206477732792,0.0,0.0020242914979757085,0.0,0.0,0.0,0.010121457489878543,0.0,0.004048582995951417,0.0,0.0020242914979757085,0.0020242914979757085,0.0,0.0020242914979757085,0.0
F#m(M7),0.0,0.0,0.0,0.0,0.0,0.00625,0.0,0.0,0.0,0.0,0.01875,0.0125,0.0,0.0,0.00625,0.00625,0.00625,0.0,0.0,0.0,0.0,0.00625,0.0,0.0,0.00625,0.0,0.0,0.0,0.00625,0.0,0.0,0.00625,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.00625,0.0,0.0,0.0,0.0,0.00625,0.0,0.0,0.0,0.00625,0.01875,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69375,0.0125,0.0,0.0,0.025,0.0125,0.0,0.0,0.0,0.0,0.00625,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00625,0.0,0.0,0.0,0.0,0.0,0.0,0.00625,0.0,0.0,0.0,0.00625,0.0,0.0625,0.0,0.00625,0.0,0.00625,0.0,0.0,0.0,0.0
F#m,0.0,0.00209351011863224,0.0006978367062107466,0.0,0.0013956734124214933,0.0,0.0006978367062107466,0.0027913468248429866,0.0,0.0,0.0034891835310537334,0.11584089323098395,0.0,0.0006978367062107466,0.025819958129797628,0.0034891835310537334,0.0013956734124214933,0.0006978367062107466,0.0,0.03558967201674808,0.004884856943475227,0.013258897418004187,0.0,0.0,0.01465457083042568,0.005582693649685973,0.0,0.0,0.0006978367062107466,0.0013956734124214933,0.0,0.006978367062107467,0.0,0.0,0.0,0.0,0.01884159106769016,0.0013956734124214933,0.0,0.0006978367062107466,0.0013956734124214933,0.017445917655268667,0.0,0.0,0.023028611304954642,0.007676203768318213,0.0,0.0006978367062107466,0.0,0.0034891835310537334,0.0013956734124214933,0.0006978367062107466,0.0,0.0,0.0027913468248429866,0.0006978367062107466,0.0,0.009071877180739707,0.0,0.00418702023726448,0.0013956734124214933,0.05373342637822749,0.0,0.0,0.018143754361479414,0.04326587578506629,0.0006978367062107466,0.0006978367062107466,0.0209351011863224,0.0,0.00837404047452896,0.004884856943475227,0.0,0.0,0.006978367062107467,0.0006978367062107466,0.0,0.019539427773900907,0.0,0.0,0.0006978367062107466,0.10746685275645498,0.0006978367062107466,0.0,0.0,0.004884856943475227,0.006978367062107467,0.0006978367062107466,0.0,0.00628053035589672,0.0034891835310537334,0.022330774598743892,0.0,0.0,0.013258897418004187,0.0104675505931612,0.0,0.0027913468248429866,0.0,0.006978367062107467,0.0,0.0013956734124214933,0.0,0.0,0.0,0.0,0.0006978367062107466,0.0013956734124214933,0.0,0.0013956734124214933,0.0006978367062107466,0.23377529658060014,0.0,0.0,0.005582693649685973,0.01256106071179344,0.0,0.00209351011863224,0.0,0.03838101884159107
GM7,0.04028776978417266,0.04652278177458034,0.0019184652278177458,0.0,0.005275779376498801,0.014388489208633094,0.0014388489208633094,0.0,0.00047961630695443646,0.003357314148681055,0.00047961630695443646,0.024940047961630695,0.0,0.00047961630695443646,0.0,0.013908872901678656,0.02302158273381295,0.003357314148681055,0.00047961630695443646,0.00047961630695443646,0.010551558752997603,0.047961630695443645,0.0,0.007673860911270983,0.009592326139088728,0.030215827338129497,0.0014388489208633094,0.0,0.0,0.0009592326139088729,0.004316546762589928,0.0028776978417266188,0.0,0.0,0.0,0.0009592326139088729,0.0009592326139088729,0.0014388489208633094,0.0,0.0,0.004316546762589928,0.03741007194244604,0.004316546762589928,0.0009592326139088729,0.0014388489208633094,0.06330935251798561,0.003357314148681055,0.00047961630695443646,0.00047961630695443646,0.0028776978417266188,0.019184652278177457,0.009112709832134292,0.0,0.00047961630695443646,0.0,0.003357314148681055,0.0,0.00047961630695443646,0.0,0.0,0.015827338129496403,0.06954436450839328,0.00047961630695443646,0.002398081534772182,0.0019184652278177458,0.04220623501199041,0.015827338129496403,0.0014388489208633094,0.0009592326139088729,0.005275779376498801,0.0,0.045563549160671464,0.0,0.0014388489208633094,0.007194244604316547,0.04028776978417266,0.0019184652278177458,0.006235011990407674,0.005275779376498801,0.00047961630695443646,0.0038369304556354917,0.009592326139088728,0.0,0.0,0.00047961630695443646,0.007673860911270983,0.01342925659472422,0.01630695443645084,0.0,0.0,0.010551558752997603,0.04892086330935252,0.00047961630695443646,0.0014388489208633094,0.010551558752997603,0.06091127098321343,0.003357314148681055,0.00047961630695443646,0.00047961630695443646,0.002398081534772182,0.0019184652278177458,0.0057553956834532375,0.0,0.0,0.0038369304556354917,0.003357314148681055,0.0,0.02541966426858513,0.0,0.0,0.004796163069544364,0.019184652278177457,0.0009592326139088729,0.0014388489208633094,0.00047961630695443646,0.02302158273381295,0.0019184652278177458,0.00047961630695443646,0.0,0.0009592326139088729
G7,0.12632069608452454,0.14776258545680546,0.00015537600994406463,0.0007768800497203232,0.15475450590428838,0.07924176507147296,0.004039776258545681,0.0010876320696084525,0.006836544437538844,0.11420136730888751,0.002952144188937228,0.009322560596643879,0.00015537600994406463,0.00015537600994406463,0.0004661280298321939,0.011497824735860782,0.0037290242386575512,0.001709136109384711,0.00015537600994406463,0.00031075201988812925,0.0027967681789931634,0.0060596643878185205,0.0,0.0,0.0013983840894965817,0.022063393412057177,0.0032628962088253576,0.0,0.0006215040397762585,0.003107520198881293,0.0052827843380981974,0.002952144188937228,0.0,0.0,0.0013983840894965817,0.001709136109384711,0.0004661280298321939,0.0007768800497203232,0.0,0.0009322560596643878,0.0004661280298321939,0.009011808576755749,0.00015537600994406463,0.00031075201988812925,0.00015537600994406463,0.016935985083903045,0.005593536357986327,0.0004661280298321939,0.00015537600994406463,0.0007768800497203232,0.005748912367930391,0.010876320696084525,0.0,0.0,0.0052827843380981974,0.007613424487259167,0.00015537600994406463,0.00031075201988812925,0.00015537600994406463,0.002486016159105034,0.018955873213175885,0.03154133001864512,0.00031075201988812925,0.00015537600994406463,0.002175264139216905,0.013362336855189559,0.0013983840894965817,0.0006215040397762585,0.0010876320696084525,0.0015537600994406464,0.0032628962088253576,0.0,0.0010876320696084525,0.0015537600994406464,0.003418272218769422,0.032318210068365445,0.003107520198881293,0.0004661280298321939,0.00031075201988812925,0.0027967681789931634,0.011187072715972654,0.00637041640770665,0.0,0.0,0.0052827843380981974,0.001709136109384711,0.00031075201988812925,0.0018645121193287756,0.0,0.0,0.00637041640770665,0.010410192666252331,0.0,0.0,0.002486016159105034,0.007768800497203232,0.0010876320696084525,0.0,0.0,0.0020198881292728403,0.0052827843380981974,0.004972032318210068,0.0,0.00015537600994406463,0.0023306401491609697,0.009322560596643879,0.0,0.0004661280298321939,0.0,0.0023306401491609697,0.0010876320696084525,0.0026413921690490987,0.00015537600994406463,0.0,0.0015537600994406464,0.004195152268489745,0.0023306401491609697,0.001243008079552517,0.0,0.0004661280298321939
G(b5)7,0.05172413793103448,0.05172413793103448,0.0,0.0,0.034482758620689655,0.25862068965517243,0.017241379310344827,0.0,0.017241379310344827,0.017241379310344827,0.0,0.034482758620689655,0.0,0.0,0.0,0.05172413793103448,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05172413793103448,0.0,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05172413793103448,0.034482758620689655,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1206896551724138,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.08620689655172414,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G(#5)7,0.4803921568627451,0.0784313725490196,0.0,0.0,0.0784313725490196,0.0784313725490196,0.0,0.0,0.0,0.00980392156862745,0.0,0.00980392156862745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,0.0,0.0,0.00980392156862745,0.0,0.0,0.0,0.0,0.00980392156862745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00980392156862745,0.00980392156862745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0392156862745098,0.00980392156862745,0.0,0.0,0.0392156862745098,0.0,0.0,0.0,0.0,0.00980392156862745,0.00980392156862745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,0.0,0.00980392156862745,0.0,0.0,0.0,0.0,0.0,0.0,0.00980392156862745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,0.015034168564920273,0.010022779043280182,0.00045558086560364467,0.0,0.06378132118451026,0.005011389521640091,0.0,0.0,0.00045558086560364467,0.004555808656036446,0.00045558086560364467,0.010933940774487472,0.0,0.0,0.00045558086560364467,0.0009111617312072893,0.0036446469248291574,0.0018223234624145787,0.0,0.00045558086560364467,0.007289293849658315,0.13439635535307518,0.0,0.00045558086560364467,0.06378132118451026,0.007744874715261959,0.0,0.0,0.0,0.00683371298405467,0.001366742596810934,0.002733485193621868,0.0,0.0,0.010022779043280182,0.0009111617312072893,0.0,0.0018223234624145787,0.0,0.0009111617312072893,0.0,0.09066059225512528,0.0,0.0,0.004100227790432802,0.015489749430523917,0.0,0.0,0.0,0.015945330296127564,0.00592255125284738,0.006378132118451025,0.0,0.0,0.02733485193621868,0.001366742596810934,0.0,0.005011389521640091,0.0,0.00045558086560364467,0.002277904328018223,0.01685649202733485,0.0,0.0,0.01867881548974943,0.010933940774487472,0.005466970387243736,0.0,0.0,0.005011389521640091,0.02232346241457859,0.05193621867881549,0.0,0.00045558086560364467,0.0,0.012300683371298405,0.00045558086560364467,0.001366742596810934,0.00045558086560364467,0.023234624145785875,0.0009111617312072893,0.002277904328018223,0.0,0.0,0.007744874715261959,0.0,0.0009111617312072893,0.0214123006833713,0.00045558086560364467,0.00045558086560364467,0.0009111617312072893,0.05148063781321185,0.0,0.0,0.030979498861047835,0.020956719817767654,0.00045558086560364467,0.0,0.0,0.04464692482915718,0.0018223234624145787,0.005466970387243736,0.0,0.0,0.002733485193621868,0.002277904328018223,0.0,0.026879271070615034,0.0,0.00045558086560364467,0.0,0.04328018223234624,0.0,0.00045558086560364467,0.009111617312072893,0.010933940774487472,0.001366742596810934,0.0,0.0,0.010933940774487472
